"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition",Note,Quantity
International,Stormfront,43/100,43,Magneton,Uncommon,Normal,English,Unspecified,,1
International,Stormfront,44/100,44,Miltank,Uncommon,Normal,English,Unspecified,,1
International,Stormfront,45/100,45,Pichu,Uncommon,Normal,English,Unspecified,,1
International,Stormfront,47/100,47,Pupitar,Uncommon,"Reverse Holo",English,Unspecified,,1
International,Stormfront,53/100,53,Bagon,Common,Normal,English,Unspecified,,1
International,Stormfront,53/100,53,Bagon,Common,"Reverse Holo",English,Unspecified,,1
International,Stormfront,63/100,63,Larvitar,Common,Normal,English,Unspecified,,1
International,Stormfront,64/100,64,Machop,Common,Normal,English,Unspecified,,2
International,Stormfront,65/100,65,Magikarp,Common,Normal,English,Unspecified,,5
International,Stormfront,67/100,67,Magnemite,Common,Normal,English,Unspecified,,1
International,Stormfront,68/100,68,Misdreavus,Common,Normal,English,Unspecified,,1
International,Stormfront,69/100,69,Onix,Common,Normal,English,Unspecified,,1
International,Stormfront,70/100,70,Pikachu,Common,Normal,English,Unspecified,,1
International,Stormfront,71/100,71,Ponyta,Common,Normal,English,Unspecified,,1
International,Stormfront,72/100,72,Roselia,Common,Normal,English,Unspecified,,1
International,Stormfront,73/100,73,Skorupi,Common,Normal,English,Unspecified,,2
International,Stormfront,75/100,75,Starly,Common,Normal,English,Unspecified,,1
International,Stormfront,76/100,76,Stunky,Common,Normal,English,Unspecified,,2
International,Stormfront,80/100,80,Voltorb,Common,Normal,English,Unspecified,,1
International,Stormfront,87/100,87,"Marley's Request",Uncommon,Normal,English,Unspecified,,1
International,Stormfront,89/100,89,"Poké Drawer +",Uncommon,Normal,English,Unspecified,,1
International,Stormfront,90/100,90,"Poké Healer +",Uncommon,Normal,English,Unspecified,,2
International,Stormfront,92/100,92,Potion,Common,Normal,English,Unspecified,,1
International,Stormfront,92/100,92,Potion,Common,"Reverse Holo",English,Unspecified,,2
International,Stormfront,93/100,93,Switch,Common,Normal,English,Unspecified,,1
International,Stormfront,94/100,94,"Cyclone Energy",Uncommon,Normal,English,Unspecified,,1
International,"POP Series 8",1/17,1,Heatran,Rare,Normal,English,Unspecified,,1
International,"POP Series 8",6/17,6,Cherrim,Uncommon,Normal,English,Unspecified,,1
International,"POP Series 8",12/17,12,Chimchar,Common,Normal,English,Unspecified,,1
International,"POP Series 8",13/17,13,Croagunk,Common,Normal,English,Unspecified,,2
International,"POP Series 8",15/17,15,Piplup,Common,Normal,English,Unspecified,,1
International,"POP Series 8",16/17,16,Riolu,Common,Normal,English,Unspecified,,2
International,"POP Series 8",17/17,17,Turtwig,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",9/146,9,Mamoswine,"Rare Holo",Non-holo,English,Unspecified,,1
International,"Legends Awakened",22/146,22,Crawdaunt,Rare,Normal,English,Unspecified,,1
International,"Legends Awakened",26/146,26,"Deoxys Speed Forme",Rare,Normal,English,Unspecified,,2
International,"Legends Awakened",29/146,29,Groudon,Rare,Normal,English,Unspecified,,1
International,"Legends Awakened",47/146,47,Camerupt,Uncommon,Normal,English,Unspecified,,2
International,"Legends Awakened",48/146,48,Castform,Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",54/146,54,Exeggutor,Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",56/146,56,Grumpig,Uncommon,Normal,English,Unspecified,,4
International,"Legends Awakened",58/146,58,Lanturn,Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",58/146,58,Lanturn,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Legends Awakened",59/146,59,Lanturn,Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",63/146,63,Marowak,Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",68/146,68,Persian,Uncommon,Normal,English,Unspecified,,2
International,"Legends Awakened",69/146,69,Piloswine,Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",76/146,76,"Unown J",Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",77/146,77,"Unown R",Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",79/146,79,"Unown V",Uncommon,Normal,English,Unspecified,,1
International,"Legends Awakened",82/146,82,"Unown ?",Uncommon,Normal,English,Unspecified,,2
International,"Legends Awakened",83/146,83,Beldum,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",84/146,84,Beldum,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",85/146,85,Bellsprout,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",86/146,86,Buneary,Common,Normal,English,Unspecified,,3
International,"Legends Awakened",88/146,88,Chinchou,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",89/146,89,Corphish,Common,Normal,English,Unspecified,,3
International,"Legends Awakened",90/146,90,Cubone,Common,Normal,English,Unspecified,,2
International,"Legends Awakened",91/146,91,Dratini,Common,Normal,English,Unspecified,,2
International,"Legends Awakened",91/146,91,Dratini,Common,"City Championships",English,Unspecified,,1
International,"Legends Awakened",93/146,93,Exeggcute,Common,Normal,English,Unspecified,,2
International,"Legends Awakened",97/146,97,Gloom,Common,Normal,English,Unspecified,,3
International,"Legends Awakened",98/146,98,Gulpin,Common,Normal,English,Unspecified,,3
International,"Legends Awakened",106/146,106,Meowth,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",109/146,109,Nosepass,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",113/146,113,Pineco,Common,Normal,English,Unspecified,,2
International,"Legends Awakened",115/146,115,Poliwhirl,Common,Normal,English,Unspecified,,3
International,"Legends Awakened",116/146,116,Poochyena,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",117/146,117,Riolu,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",121/146,121,Spoink,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",122/146,122,Staryu,Common,Normal,English,Unspecified,,3
International,"Legends Awakened",123/146,123,Swinub,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",124/146,124,Taillow,Common,Normal,English,Unspecified,,1
International,"Legends Awakened",126/146,126,Tyrogue,Common,Normal,English,Unspecified,,2
International,"Legends Awakened",129/146,129,"Bubble Coat",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Legends Awakened",138/146,138,"Claw Fossil",Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",15/100,15,Aerodactyl,Rare,Normal,English,Unspecified,,1
International,"Majestic Dawn",20/100,20,Glaceon,Rare,"Burger King Collection 2009",English,Unspecified,,1
International,"Majestic Dawn",29/100,29,Scizor,Rare,Normal,English,Unspecified,,1
International,"Majestic Dawn",32/100,32,Umbreon,Rare,Normal,English,Unspecified,,1
International,"Majestic Dawn",35/100,35,Ambipom,Uncommon,Normal,English,Unspecified,,2
International,"Majestic Dawn",36/100,36,Fearow,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",37/100,37,Grotle,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",39/100,39,Lickitung,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",40/100,40,Manectric,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Majestic Dawn",41/100,41,Monferno,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",42/100,42,Mothim,Uncommon,Normal,English,Unspecified,,2
International,"Majestic Dawn",43/100,43,Pachirisu,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",45/100,45,Raichu,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",47/100,47,Staravia,Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",47/100,47,Staravia,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Majestic Dawn",48/100,48,Sudowoodo,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Majestic Dawn",52/100,52,Bronzor,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",53/100,53,Buneary,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",54/100,54,"Burmy Sandy Cloak",Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",59/100,59,Combee,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",60/100,60,Croagunk,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",61/100,61,Drifloon,Common,"Reverse Holo",English,Unspecified,,1
International,"Majestic Dawn",63/100,63,Eevee,Common,Normal,English,Unspecified,,2
International,"Majestic Dawn",64/100,64,Electrike,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",65/100,65,Glameow,Common,Normal,English,Unspecified,,2
International,"Majestic Dawn",69/100,69,Omanyte,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",70/100,70,Pikachu,Common,Normal,English,Unspecified,,3
International,"Majestic Dawn",72/100,72,Piplup,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",73/100,73,"Shellos East Sea",Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",74/100,74,Spearow,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",75/100,75,Starly,Common,Normal,English,Unspecified,,3
International,"Majestic Dawn",76/100,76,Stunky,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",76/100,76,Stunky,Common,"Reverse Holo",English,Unspecified,,1
International,"Majestic Dawn",77/100,77,Turtwig,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",78/100,78,Turtwig,Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",86/100,86,"Quick Ball",Uncommon,Normal,English,Unspecified,,1
International,"Majestic Dawn",89/100,89,"Dome Fossil",Common,Normal,English,Unspecified,,2
International,"Majestic Dawn",90/100,90,"Energy Search",Common,Normal,English,Unspecified,,2
International,"Majestic Dawn",91/100,91,"Helix Fossil",Common,Normal,English,Unspecified,,1
International,"Majestic Dawn",96/100,96,"Recover Energy",Uncommon,Normal,English,Unspecified,,1
International,"POP Series 7",8/17,8,Kirlia,Uncommon,Normal,English,Unspecified,,1
International,"POP Series 7",9/17,9,Stantler,Uncommon,Normal,English,Unspecified,,1
International,"POP Series 7",15/17,15,Ralts,Common,Normal,English,Unspecified,,1
International,"Great Encounters",12/106,12,Altaria,Rare,Normal,English,Unspecified,,1
International,"Great Encounters",13/106,13,Beedrill,Rare,Normal,English,Unspecified,,1
International,"Great Encounters",14/106,14,Butterfree,Rare,Normal,English,Unspecified,,1
International,"Great Encounters",16/106,16,Dialga,Rare,Normal,English,Unspecified,,1
International,"Great Encounters",17/106,17,Exploud,Rare,Normal,English,Unspecified,,2
International,"Great Encounters",18/106,18,Houndoom,Rare,Normal,English,Unspecified,,1
International,"Great Encounters",22/106,22,Latias,Rare,Normal,English,Unspecified,,2
International,"Great Encounters",34/106,34,Cacturne,Uncommon,Normal,English,Unspecified,,2
International,"Great Encounters",38/106,38,Gorebyss,Uncommon,Normal,English,Unspecified,,1
International,"Great Encounters",39/106,39,Granbull,Uncommon,Normal,English,Unspecified,,1
International,"Great Encounters",54/106,54,Slowbro,Uncommon,Normal,English,Unspecified,,1
International,"Great Encounters",56/106,56,"Unown F",Uncommon,Normal,English,Unspecified,,1
International,"Great Encounters",58/106,58,Wailmer,Uncommon,Normal,English,Unspecified,,2
International,"Great Encounters",59/106,59,Zangoose,Uncommon,Normal,English,Unspecified,,1
International,"Great Encounters",62/106,62,Cacnea,Common,Normal,English,Unspecified,,1
International,"Great Encounters",63/106,63,Caterpie,Common,Normal,English,Unspecified,,1
International,"Great Encounters",63/106,63,Caterpie,Common,"Reverse Holo",English,Unspecified,,1
International,"Great Encounters",64/106,64,Clamperl,Common,Normal,English,Unspecified,,1
International,"Great Encounters",67/106,67,Feebas,Common,Normal,English,Unspecified,,1
International,"Great Encounters",74/106,74,Koffing,Common,Normal,English,Unspecified,,1
International,"Great Encounters",76/106,76,Lunatone,Common,Normal,English,Unspecified,,1
International,"Great Encounters",77/106,77,Luvdisc,Common,Normal,English,Unspecified,,1
International,"Great Encounters",78/106,78,Makuhita,Common,Normal,English,Unspecified,,1
International,"Great Encounters",81/106,81,Porygon,Common,Normal,English,Unspecified,,1
International,"Great Encounters",82/106,82,Slowpoke,Common,Normal,English,Unspecified,,1
International,"Great Encounters",83/106,83,Slugma,Common,Normal,English,Unspecified,,1
International,"Great Encounters",84/106,84,Snubbull,Common,"Reverse Holo",English,Unspecified,,1
International,"Great Encounters",85/106,85,Solrock,Common,"Reverse Holo",English,Unspecified,,1
International,"Great Encounters",87/106,87,Tangela,Common,Normal,English,Unspecified,,2
International,"Great Encounters",88/106,88,Togepi,Common,Normal,English,Unspecified,,2
International,"Great Encounters",91/106,91,"Unown L",Common,Normal,English,Unspecified,,1
International,"Great Encounters",94/106,94,Whismur,Common,Normal,English,Unspecified,,1
International,"Great Encounters",96/106,96,Zigzagoon,Common,Normal,English,Unspecified,,1
International,"Great Encounters",100/106,100,"Moonlight Stadium",Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",23/132,23,Banette,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",25/132,25,Electivire,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",26/132,26,Electrode,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",27/132,27,Furret,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",29/132,29,Golem,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",35/132,35,Pidgeot,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",39/132,39,"Unown S",Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",42/132,42,"Wormadam Sandy Cloak",Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",44/132,44,Xatu,Rare,Normal,English,Unspecified,,1
International,"Secret Wonders",47/132,47,Cloyster,Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",49/132,49,Farfetch'd,Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",50/132,50,Flaaffy,Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",53/132,53,Kirlia,Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",54/132,54,Lombre,Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",56/132,56,Muk,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Secret Wonders",65/132,65,Skiploom,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Secret Wonders",67/132,67,Smoochum,Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",68/132,68,"Unown K",Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",69/132,69,"Unown N",Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",70/132,70,"Unown O",Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",71/132,71,"Unown X",Uncommon,Normal,English,Unspecified,,1
International,"Secret Wonders",72/132,72,"Unown Z",Uncommon,Normal,English,Unspecified,,3
International,"Secret Wonders",76/132,76,Bagon,Common,Normal,English,Unspecified,,1
International,"Secret Wonders",77/132,77,Bulbasaur,Common,Normal,English,Unspecified,,1
International,"Secret Wonders",78/132,78,"Burmy Plant Cloak",Common,Normal,English,Unspecified,,1
International,"Secret Wonders",79/132,79,"Burmy Sandy Cloak",Common,Normal,English,Unspecified,,1
International,"Secret Wonders",80/132,80,"Burmy Trash Cloak",Common,Normal,English,Unspecified,,1
International,"Secret Wonders",81/132,81,Carvanha,Common,Normal,English,Unspecified,,1
International,"Secret Wonders",82/132,82,Charmander,Common,Normal,English,Unspecified,,2
International,"Secret Wonders",83/132,83,Clefairy,Common,Normal,English,Unspecified,,1
International,"Secret Wonders",85/132,85,Diglett,Common,Normal,English,Unspecified,,2
International,"Secret Wonders",86/132,86,Duskull,Common,Normal,English,Unspecified,,1
International,"Secret Wonders",87/132,87,Electabuzz,Common,Normal,English,Unspecified,,1
